,LATITUDE,LONGITUDE,NAME,STATION,TEMP_COEF_AVG,TEMP_COEF_MAX,TEMP_COEF_MIN,YEAR_MAX,YEAR_MIN
22587,29.4631,-90.3072,"GALLIANO, LA US",USC00163433,1.188583118594726,-0.567429912619867,2.9685998184286597,2019,1969
22588,32.5066,-97.3444,"BURLESON, TX US",USC00411246,1.1244045951246893,-0.33915285762597047,2.5667744975674354,2019,1986
22589,32.81583,-117.13944,"SAN DIEGO MONTGOMERY FIELD, CA US",USW00003131,12.119548872180449,13.574436090225571,10.638345864661659,2019,1999
22590,52.2333,-117.1667,"COLUMBIA ICEFIELD, AB CA",CA003051740,,,,1977,1972
22591,-33.0833,147.15,"CONDOBOLIN SOIL CONSERVATION, AS",ASN00050102,,,,1985,1966
22592,44.89553,-110.23416,"LAMAR RANGER STATION, WY US",USC00485355,1.2654442267070476,0.33827144784058233,1.9769611955271507,2019,1926
22593,37.38333,-80.08333,"CATAWBA HOSPITAL, VA US",USC00441471,-2.496962497223267,-2.861881556124555,-1.944528574423969,1977,1913
22594,21.3167,-157.8167,"KALIULA, HI US",USC00512983,,,,1922,1909
22595,25.75,-112.0333,"LA POZA GRANDE, MX",MXN00003027,0.7644301020205454,3.7376397836719732,-2.0014856612117087,2011,1941
22596,37.53,22.4,"TRIPOLI, GR",GRE00155874,,,,2004,1998
22597,47.13333,-100.0,"TUTTLE, ND US",USC00328850,2.0552530304878713,-0.10995989304812767,4.6400678740559185,1995,1935
22598,57.25,-105.6167,"KEY LAKE, SK CA",CA004063755,0.9923682914820285,3.608567208271788,-1.6303545051698671,2017,1979
22599,45.4667,-73.75,"MONTREAL PIERRE ELLIOTT TRUDEA, QC CA",CA007025250,1.2523795398377828,1.316290384054884,1.1805665020807499,2017,1942
22600,41.6163,-112.5437,"BRIGHAM CITY 28 WNW, UT US",USW00004138,,,,2019,2008
22601,49.4333,-98.15,"CARMAN, MB CA",CA005020551,,,,2007,1965
22602,45.0455,-92.8522,"STILLWATER 2 SW, MN US",USC00218039,,,,2017,2007
22603,34.34944,-111.69806000000001,"CHILDS, AZ US",USC00021614,0.3194689561177505,0.4810389163813592,0.2843037369711459,2004,1917
22604,52.4639,13.3017,"BERLIN DAHLEM, GM",GM000003319,0.5845645072554859,0.9390176866165025,0.2324960668598565,2019,1876
22605,18.8833,-98.85,"YECAPIXTLA DGE, MX",MXN00017052,,,,2012,1986
22606,48.05,-65.4833,"BONAVENTURE, QC CA",CA007050817,,,,1945,1927
22607,58.4667,-78.0833,"INUKJUAK A, QC CA",CA007103283,,,,2008,1997
22608,38.06667,-98.91667,"MACKSVILLE 8 NNE, KS US",USC00144932,3.5162182549660534,2.981874447391693,3.6362956396476265,1976,1894
22609,35.3247,-78.6881,"DUNN 4 NW, NC US",USC00312500,1.9268561525571666,1.1133589373516972,2.8212745213897437,2019,1963
22610,26.1,-106.9667,"GUADALUPE Y CALVO SMN, MX",MXN00008172,2.5002088380252263,1.6588422019881373,3.2185310268717826,1998,1929
22611,50.85,5.6831,"MAASTRICHT 1, NL",NLE00100542,-0.2667668825161875,-0.4601063829787231,-0.07920906567992582,1952,1906
22612,54.5003,10.2744,"LEUCHTTURM KIEL, GM",GME00121066,,,,2019,1999
22613,18.8833,-98.6833,"HUEYAPAN E 4, MX",MXN00017046,-13.150827253778004,-12.536283970066961,-12.562011464304321,2012,1976
22614,27.4,-108.5167,"CHINIPAS CFE, MX",MXN00008166,,,,1971,1965
22615,42.1831,42.3667,"SAMTREDIA, GG",GG000037385,-0.14823697173969433,0.07479906663209704,-0.3785325382421574,1992,1936
22616,36.4527,-89.3027,"SAMBURG W. L. REFUGE, TN US",USC00408065,-1.3767454533069956,-1.7311256153286259,-1.0692309850798931,2013,1925
22617,41.79,-111.55,"TEMPLE FORK, UT US",USS0011H58S,,,,2016,2002
22618,48.0,-108.7,"HAYS, MT US",USC00244020,,,,1964,1927
22619,25.3833,-111.75,"LAS CRUCES, MX",MXN00003033,-2.1801381574780896,-0.9337759958689142,-3.434255844655653,2012,1953
22620,38.62,21.38,"AGRINIO, GR",GRE00155860,,,,2004,1998
22621,-31.5194,143.385,"WILCANNIA AERODROME AWS, AS",ASN00046012,,,,2018,2001
22622,53.8967,10.7053,"LUBECK WERFT, GM",GME00125566,0.7951116984188716,0.7192760313234214,0.8734901498747019,1973,1890
22623,32.8356,-114.3942,"YUMA PROVING GROUND, AZ US",USW00003125,2.691152455950702,2.5570477991716483,2.8202139347757234,2019,1955
22624,45.283,130.94899999999998,"JIXI, CH",CHM00050978,2.595880234695677,0.7579323358533678,4.415703457480295,2014,1951
22625,19.5167,-99.1,"AMEALCO, MX",MXN00015137,,,,2012,1997
22626,43.73333,-117.06667,"ADRIAN, OR US",USC00350041,1.328035778136546,2.0104681251470224,0.9557702366232079,1972,1910
22627,45.30478,-93.58426,"ELK RIVER, MN US",USC00212500,,,,2018,1943
22628,68.05,21.98,"LANNAVAARA, SW",SWE00140922,,,,2018,1965
22629,50.2853,10.4467,"BAD KONIGSHOFEN, GM",GME00124678,1.5426002977440156,2.2355422376608005,0.851796007176394,2019,1951
22630,55.7,13.63,"BJORKA, SW",SWE00137572,,,,1967,1949
22631,31.8667,-101.4814,"GARDEN CITY, TX US",USC00413445,,,,2012,1913
22632,58.1833,-103.7,"COLLINS BAY, SK CA",CA004061630,,,,1989,1973
22633,46.25,-95.766667,"ASHBY, MN US",USC00210317,,,,1906,1900
22634,-37.2822,143.2469,"LOOKOUT HILL, AS",ASN00089105,,,,2006,1997
22635,44.5167,-77.4667,"MADOC, ON CA",CA006154780,,,,1966,1905
22636,36.65452,-80.91731999999999,"GALAX WATER PLANT, VA US",USC00443272,,,,2019,2011
22637,44.6166,-121.001,"MADRAS, OR US",USC00355139,0.37787744592626155,-1.7358445289904434,2.3173742606326786,2016,1922
22638,32.258,-111.0052,"TUCSON U OF A NUMBER 1, AZ US",USC00028817,4.2621556307394926,5.4065732237796045,3.1230062832286154,2012,1983
22639,43.23333,-100.85,"ROSEBUD, SD US",USC00397287,,,,1925,1900
22640,-35.3778,140.5378,"LAMEROO AUSTIN PLAINS, AS",ASN00025562,,,,2019,2005
22641,49.6333,-112.8,"LETHBRIDGE AWOS A, AB CA",CA003033884,,,,2010,2006
22642,17.2667,-97.6667,"SANTA MARIA ASUNCION TLAXIACO, MX",MXN00020167,,,,1993,1963
22643,34.26667,-118.6,"CHATSWORTH HEYNEMANN, CA US",USC00041679,,,,1958,1946
22644,62.4,-150.25,"TRAPPERS CREEK CAMP, AK US",USC00501900,,,,1980,1974
22645,44.855,-85.8352,"MAPLE CITY, MI US",USC00205097,2.9002099206966263,3.1315891774218647,1.6720581662147267,2017,1960
22646,60.4667,25.0831,"JARVENPAA, FI",FIE00142276,,,,1962,1959
22647,43.1002,-72.7836,"BALL MOUNTAIN LAKE, VT US",USC00430277,,-3.328571428571428,,2004,1970
22648,34.5467,-93.57799999999999,"MOUNT IDA, AR US",USW00053921,,,,2019,2000
22649,39.03333,-122.91667,"LAKEPORT, CA US",USC00044701,2.601344388794364,3.512514839730906,1.0830728738279334,2000,1927
22650,34.4416,-83.5161,"ALTO 4 SE, GA US",USC00090236,,,,2019,2001
22651,45.7475,-102.7969,"LODGEPOLE 5 SW, SD US",USC00394956,,,,2017,2008
22652,20.9,-99.55,"SAN JOAQUIN, MX",MXN00022016,,,,1981,1963
22653,48.793890000000005,-122.53721999999999,"BELLINGHAM INTERNATIONAL AIRPORT, WA US",USW00024217,1.7204450955651338,1.2332365120631401,2.3505131946835385,2019,1949
22654,34.8842,-82.2209,"GRNVL SPART INTERNATIONAL AIRPORT, SC US",USW00003870,2.8740601503759393,2.4343814080656196,3.3175324675324678,2019,1963
22655,70.1667,-124.7167,"CAPE PARRY A, NT CA",CA002200675,4.342085058185573,3.251359482778597,5.413587659246045,2016,1958
22656,38.8822,-119.3511,"SMITH 6 N, NV US",USC00267612,3.1665543575920934,1.715370018975329,4.657738676514977,2019,1974
22657,51.35,1.36667,"MANSTON, ENG UK",UKW00035047,,,,2017,1951
22658,44.03333,-75.76666999999999,"FORT DRUM, NY US",USC00302934,,,,1984,1976
22659,55.7333,-117.2,"FALHER, AB CA",CA003072600,,,,1978,1949
22660,69.7567,27.015,"UTSJOKI KEVO KEVOJARVI, FI",FIE00146762,,,,2019,2011
22661,53.45,-105.25,"WEIRDALE, SK CA",CA004058728,,,,1997,1986
22662,32.6,-85.5,"AUBURN, AL US",USC00010422,-2.8705818995825725,-0.8487360246736788,-4.925382754808435,1970,1907
22663,-34.3167,148.2967,"YOUNG POST OFFICE, AS",ASN00073056,,,,1990,1872
22664,28.1333,-105.5167,"KILOMETRO 099 CANAL PRINCIPAL, MX",MXN00008199,,,,1976,1961
22665,63.33139,-149.12722,"SUMMIT AIRPORT, AK US",USW00026414,-3.0657503714710246,-3.803536854428385,-2.310290873069476,1976,1942
22666,35.29278,-95.43222,"LAKE EUFAULA, OK US",USC00344975,,,,2002,1971
22667,28.3667,-110.5167,"LA MISA, MX",MXN00026264,,,,2010,1990
22668,35.068000000000005,-109.7688,"PAINTED DESERT NATIONAL PARK, AZ US",USC00026190,,,,2019,1974
22669,36.5697,-104.5866,"MAXWELL 3 NW, NM US",USC00295490,1.307804824701304,-0.23146550144298172,2.4687873523833814,2018,1911
22670,43.9806,-71.1406,"WHITE MOUNTAIN NF NEW HAMPSHIR, NH US",USR0000NWMT,,,,2019,2005
22671,48.61667,-103.93333,"GRENORA, ND US",USC00323736,2.567497555508833,2.8903706753890495,2.660223085582627,1990,1907
22672,39.2872,-112.6519,"DESERET, UT US",USC00422101,1.0591846167786678,0.7874142851194806,1.1901547856651424,2019,1893
22673,21.35,-99.5833,"AYUTLA, MX",MXN00022002,6.5296172730706274,13.631436484955312,-1.1645922533107633,2009,1966
22674,42.9727,-111.4098,"WAYAN, ID US",USC00109601,,,,2006,1957
22675,47.91667,-122.28333,"EVERETT PAINE AFB, WA US",USW00024203,,,,1968,1953
22676,52.9333,-66.8667,"WABUSH LAKE A, NL CA",CA008504175,4.686355999646299,4.661707489610045,4.7181006278185516,2012,1961
22677,39.8716,-121.6108,"DE SABLA, CA US",USC00042402,0.9821468661262017,0.7342673552114949,1.2579667011393652,2018,1907
22678,39.86667,-111.53333,"BIRDSEYE, UT US",USC00420716,,,,1991,1940
22679,46.25,-79.0667,"RUTHERGLEN, ON CA",CA006087255,-1.0712108200944614,-1.2817397528631707,-0.7329325890940319,1939,1893
22680,47.633333,-115.86666699999999,"MURRAY, ID US",USC00106254,,,,1908,1896
22681,39.47667,-98.97139,"ALTON, KS US",USC00140201,-0.8756813774517523,-0.1639867360262641,-1.5807371308159888,2006,1903
22682,-34.3749,135.3741,"COULTA COLES POINT, AS",ASN00018191,,,,2016,1993
22683,65.1167,57.1,"PECHORA, RS",RSM00023418,2.331778981825218,2.0459918846416696,2.74023274106515,2017,1944
22684,59.32,18.37,"GUSTAVSBERG, SW",SWE00138866,2.2745840572771825,2.3653303066653053,2.176764226505221,2014,1945
22685,37.483000000000004,139.917,"WAKAMATSU, JA",JA000047570,-1.5444015444015438,1.273370586838949,-1.1392535392535381,2017,1954
22686,43.0019,-123.7803,"SIGNAL TREE OREGON, OR US",USR0000OSIG,2.0148583275742946,2.9557014512785065,1.0736005528680026,2019,1991
22687,31.9793,-111.3837,"ANVIL RANCH, AZ US",USC00020287,,,,2018,1943
22688,49.7,-112.7667,"LETHBRIDGE CDA, AB CA",CA003033890,1.6541675869192645,1.1623018161687335,2.1455499236632387,2017,1909
22689,39.433,118.9,"LETING, CH",CHM00054539,3.825529733424471,2.014771527365505,5.850068352699932,2014,1957
22690,39.45,-108.05,"PARACHUTE, CO US",USC00056311,,,,1986,1982
22691,42.63333,-88.31667,"DELAVAN, WI US",USC00472050,,,,1922,1894
22692,16.45,-94.8167,"UNION HIDALGO, MX",MXN00020173,4.8792433547107406,9.714903408592694,0.034557620727918945,1989,1943
22693,50.7667,-101.2833,"RUSSELL, MB CA",CA005012520,2.0242932482103266,0.6045717994734625,3.5059611334781597,1989,1884
22694,42.595,-87.93806,"KENOSHA REGIONAL AIRPORT, WI US",USW00004845,-1.1681844052361954,-1.733636881047241,-0.5885031303358012,2019,1998
22695,47.8038,-103.2891,"WATFORD CITY, ND US",USC00329233,-0.5048318806630597,-0.11074494063528476,-0.8517531444728249,2012,1921
22696,26.4,-108.6167,"EL FUERTE, MX",MXN00025023,4.565491366688542,2.8874324733680017,6.2280601555005815,2004,1955
22697,38.7056,-97.8461,"SMOKY HILL AIR NATIONAL GUARD RANGE, KS US",USC00147546,,,,2017,2012
22698,42.3569,-97.5969,"OSMOND, NE US",USC00256395,-0.6873332133968991,-0.9888947369765779,0.8293904044010523,2008,1930
22699,21.1,-89.45,"MOCOCHA, MX",MXN00031056,-4.3482627721832685,-2.5897084409764335,-6.091975536458059,2007,1978
22700,38.1,-122.1869,"VALLEJO, CA US",USC00049219,,,,2018,1999
22701,25.1833,-104.55,"RODEO DGE, MX",MXN00010098,-3.8374079953817266,-6.06611008184611,-1.6518220214982386,2007,1952
22702,46.7169,-113.6672,"CLINTON 6 SE, MT US",USC00241831,,,,2008,2003
22703,44.2333,-76.5667,"KINGSTON N AND C GAS, ON CA",CA006104160,,,,1975,1966
22704,39.933,116.28299999999999,"BEIJING, CH",CHM00054511,3.5153735740726755,1.94094835184206,5.095288459117122,2012,1951
22705,37.95,-121.8844,"BLACK DIAMOND CALIFORNIA, CA US",USR0000CBKD,1.899409695307373,1.8344761791187172,2.2468524747717464,2018,1995
22706,50.3167,-110.0833,"SCHULER, AB CA",CA003025764,,,,2004,1981
22707,38.5331,-93.5316,"WINDSOR, MO US",USC00239034,,,,2019,2010
22708,27.1526,-81.3689,"SEBRING 23 SSE, FL US",USW00092827,,,,2019,2008
22709,46.07139,-115.93361000000002,"KOOSKIA, ID US",USC00105013,,,,2003,1991
22710,49.25,-98.0,"MORDEN RADIO, MB CA",CA005021854,,,,1987,1981
22711,55.7,-3.6331,"CARNWATH, UK",UKE00105933,2.9345535949433765,3.1016486922028004,2.6110037430073296,2006,1960
22712,33.4991,-112.363,"LITCHFIELD PARK, AZ US",USC00024977,2.969332354242185,0.43420306835735556,5.752304205174443,2019,1919
22713,58.1071,-135.4277,"HOONAH, AK US",USC00503695,,,,2019,1979
22714,39.29056,-80.76871,"WEST UNION 2, WV US",USC00469458,2.4492173630015386,2.303953579670041,2.6518929755000604,2019,1972
22715,43.85,-80.0833,"ALTON, ON CA",CA006150243,1.9468091713036575,1.3311011770518613,2.2958037311208277,1962,1887
22716,34.575559999999996,-86.93389,"DECATUR 4 SE, AL US",USC00012209,,,,2018,1999
22717,-34.455999999999996,-57.771,"LAGUNA DE LOS PATOS INTERNATIONAL, UY",UYM00086560,,,,2017,1958
22718,47.4747,-123.8497,"QUINAULT RANGER STATION, WA US",USC00456864,,0.4493261544924877,2.1092631986076196,1976,1907
22719,51.1767,0.8481,"ALICE HOLT LODGE, UK",UKE00105927,2.45066245469707,3.458216465929716,1.2300172191583212,2017,1960
22720,33.96667,-80.8,"EASTOVER MCENTIRE ANG, SC US",USW00003858,,,,1970,1963
22721,47.65,-72.25,"LAKE EDWARD, QC CA",CA007013735,,,,1920,1911
22722,28.4342,-96.4277,"PORT O CONNOR, TX US",USC00417186,0.8341891813036139,1.3474830033681797,0.4113905584408014,2009,1949
22723,44.3158,-121.6056,"COLGATE OREGON, OR US",USR0000OCOL,0.24609178013111557,2.263153471171623,-1.7897125567322232,2019,1991
22724,51.5833,-111.3667,"SCOTFIELD, AB CA",CA003025770,,,,2003,1962
22725,-35.1586,138.5057,"NOARLUNGA, AS",ASN00023885,,,,2019,2001
22726,45.1667,-78.8333,"DORSET, ON CA",CA006112070,,,,1967,1951
22727,49.1833,-98.1,"MORDEN, MB CA",CA005021840,0.774548789007918,-0.4032364659453535,1.794067303213787,1971,1888
22728,36.98333,-85.9,"GLASGOW, KY US",USC00153241,,,,1978,1922
22729,38.675,-85.60333,"LEXINGTON 3 N, IN US",USC00124977,,,,2012,2004
22730,39.5572,-107.7261,"RIFLE 3 ENE, CO US",USC00057033,,,,2019,2005
22731,39.55,-78.51666999999999,"PICARDY, MD US",USC00187010,-1.8880016757436107,-1.3930121491411822,-2.5266364655186018,1972,1928
22732,20.7,-88.2167,"VALLADOLID DGE, MX",MXN00031042,3.305297273393768,4.260412423921517,2.3384343252144157,2009,1953
22733,40.4369,-116.119,"PINE VALLEY CARLIN 20 S, NV US",USC00266242,,,,2019,1983
22734,44.61667,-123.11667,"ALBANY 2, OR US",USC00350082,,,,1974,1964
22735,48.31,-116.07,"BEAR MOUNTAIN, ID US",USS0016A08S,6.9118973092496345,3.100000000000002,10.153174625965597,2019,1983
22736,41.3375,-84.42889,"DEFIANCE AIRPORT, OH US",USW00004851,,,,2019,1999
22737,25.4667,-108.0833,"GUAMUCHIL, MX",MXN00025037,2.7379632968325964,-0.07929895811587918,5.553024120850969,2012,1953
22738,21.866670000000003,-159.45,"MAKAHUENA POINT 940., HI US",USC00515785,,,,1975,1958
22739,32.97333,-97.31806,"FORT WORTH ALLIANCE AIRPORT, TX US",USW00053909,0.3175361922971887,0.9542474733679304,-0.3519530183010122,2019,1998
22740,48.55,-102.4,"LOSTWOOD 12 N, ND US",USC00325320,,,,1972,1954
22741,34.5975,-113.1745,"BAGDAD, AZ US",USC00020586,-1.1266565415972478,-1.918405623841193,-0.6901091881452871,2018,1928
22742,51.2667,-102.4667,"YORKTON, SK CA",CA004019075,,,,2017,2012
22743,51.1,-97.55,"FISHER BRANCH, MB CA",CA005030916,,,,2005,1971
22744,52.4,0.56667,"LAKENHEATH RAF, UK",UKW00035034,,,,1967,1950
22745,51.2667,-105.9833,"DAVIDSON, SK CA",CA004012120,-0.46133568894684407,-0.568494922908934,-0.3759031514219831,2005,1923
22746,50.65,-99.95,"WASAGAMING, MB CA",CA005013117,3.1441447943176195,1.4564300673572184,4.421303217475668,2016,1967
22747,37.4225,-81.02556,"ATHENS, WV US",USC00460355,-0.002718574984442475,1.0327351936568105,-1.3466734525429098,2003,1944
22748,49.6314,7.1156,"BRUCKEN, GM",GME00132082,-0.315869877785766,-0.12005751258087705,-0.5140546369518333,1999,1947
22749,32.8516,-86.6115,"CLANTON 2 NE, AL US",USW00063891,,,,2019,2008
22750,48.9,23.5,"SLAVSKO, UP",UPM00033516,,,,2003,1950
22751,40.9,-78.7,"GRAMPIAN, PA US",USC00363413,,,,1899,1894
22752,34.36667,-118.56667,"NEWHALL, CA US",USC00046165,,,,1995,1990
22753,41.0516,-95.7491,"GLENWOOD, IA US",USC00133288,,,,2016,2009
22754,47.21667,-124.2,"MOCLIPS, WA US",USC00455488,,,,1942,1938
22755,40.59389,-73.98083000000001,"NEW YORK, NY US",USC00305796,2.0901692597025137,1.581449820482133,2.610172679090443,2006,1949
22756,41.45,106.383,"HAILS, CH",CHM00053231,5.699906191369606,3.9110540622168513,6.205909943714824,2012,1970
22757,47.5667,-52.6833,"SIGNAL HILL, NL CA",CA008403669,,,,2000,1985
22758,20.7333,-97.6333,"CASTILLO DE TEAYO, MX",MXN00030307,,,,1987,1978
22759,38.0,-118.26666999999999,"BASALT, NV US",USC00260668,,,,1956,1942
22760,17.8333,-96.3667,"SAN LUCAS ARROYO PALOMA, MX",MXN00020114,-2.525762060964878,-1.8041763341067278,-3.260292823425875,2010,1954
22761,56.3833,-94.3667,"LONG SPRUCE GEN STATION, MB CA",CA005061581,,,,1979,1975
22762,48.4742,9.3039,"ENINGEN, GM",GME00121798,,,,1985,1976
22763,45.7,-115.23,"MOUNTAIN MEADOWS, ID US",USS0015D06S,7.347391304347823,6.2298263014674085,8.20086956521739,2019,1981
22764,32.68333,-116.66667,"BARRETT DAM, CA US",USC00040514,-1.3848595092499416,-1.7736215272135671,-1.2097738013732773,1980,1914
22765,41.2004,-73.1569,"BRIDGEPORT SUCCESS HILL, CT US",USC00060808,,,,2018,2013
22766,53.6881,13.2631,"ALTENTREPTOW, GM",GME00121954,,,,2018,1951
22767,17.8167,-95.8,"CAMPO EXPERIMENTAL PECUARIO, MX",MXN00030313,,,,1984,1978
22768,48.816666999999995,-119.63333300000001,"LOOMIS, WA US",USC00454782,,,,1906,1898
22769,48.1667,-58.8667,"LOCKLEVEN, NL CA",CA008402563,,,,1996,1988
22770,47.8667,-77.3333,"BARRIERE LOUVICOURT, QC CA",CA007090473,,,,1973,1963
22771,-28.3429,150.9363,"INGLEWOOD FOREST, AS",ASN00041097,,,,2013,2001
22772,22.9833,-105.85,"ROSARIO, MX",MXN00025078,-0.29839082229750497,-1.5776721014492758,0.9692408376963353,2012,1964
22773,51.85,-113.45,"TROCHU WIMBORNE, AB CA",CA003026550,,,,1961,1953
22774,45.1452,-88.7416,"WHITE LAKE 1 SE, WI US",USC00479176,,,,2018,1984
22775,-33.83,121.8925,"ESPERANCE, AS",ASN00009789,1.112871474242876,0.8528209431716687,1.5010204081632648,2019,1970
22776,55.8,-97.8667,"THOMPSON A, MB CA",CA005062922,3.242994446942314,3.4579725208312637,3.0325767705845594,2017,1968
22777,41.4782,-71.5417,"KINGSTON 1 W, RI US",USW00054797,,,,2019,2003
22778,36.6,-89.98333000000001,"MALDEN FAA AIRPORT, MO US",USW00003817,,,,1960,1950
22779,44.1167,-77.5667,"TRENTON MOE, ON CA",CA006158888,,,,1977,1961
22780,49.7,-124.8667,"CAPE LAZO, BC CA",CA001021320,-1.7817030212708311,-3.527638531364315,-0.020728898523236033,1962,1936
22781,-27.55,24.767,"TAUNG, SF",SF003605120,,,,2017,1901
22782,39.86,-106.42,"ELLIOT RIDGE, CO US",USS0006K29S,,,,2019,2010
22783,42.9383,-74.6228,"FORT PLAIN, NY US",USC00302953,,,,1910,1905
22784,38.9099,-81.0844,"GRANTSVILLE 1 ESE, WV US",USC00463648,0.03912482056593067,-0.530072080559579,0.8456353227407633,2016,1948
22785,41.66667,-1.0333299999999999,"ZARAGOZA, SP",SPW00014010,,,,2017,1958
22786,49.1333,-68.2,"BAIE COMEAU, QC CA",CA007040444,,,,2017,2011
22787,37.1787,-104.48700000000001,"TRINIDAD, CO US",USC00058429,0.9977115718139405,1.2048147876120323,0.7821077414430608,2019,1900
22788,40.63333,-80.46667,"MIDLAND DAM 7, PA US",USC00365710,0.21572045481557822,-3.639475456598394,4.09773780753536,1960,1937
22789,56.2333,-103.15,"WHITESAND DAM, SK CA",CA004068840,2.4118654669469257,2.1463854795895148,2.6875899292501315,2003,1938
22790,-25.6408,149.7958,"TAROOM POST OFFICE, AS",ASN00035070,2.4249316765879443,2.6184978024192436,2.104249532431754,2019,1888
22791,62.8594,6.5392,"ONA II, NO",NOE00109737,3.9842913185331104,4.472161005642908,3.412891527832963,2019,1976
22792,58.0,31.3,"STARAJA RUSSA, RS",RSM00026275,2.5496820053408733,2.1880831758856654,2.905552962749197,2017,1936
22793,34.06667,-82.98333000000001,"CARLTON BRIDGE, GA US",USC00091601,-4.699087583740906,-1.9187293729372965,-7.424972456849062,1961,1900
22794,48.6667,21.2167,"KOSICE, LO",LOE00116344,2.5757488479262673,2.3712557603686637,2.7788978494623655,2017,1951
22795,48.5667,39.25,"LUGANSK, UP",UPM00034523,1.7892338642655305,1.7600456946726506,1.6726948317514745,2012,1881
22796,48.08,-116.0014,"HERON 2 NW, MT US",USC00244084,1.0314899073364323,-0.7923745012505871,2.54863874837065,2019,1913
22797,23.35,-110.15,"EL PESCADERO, MX",MXN00003097,-3.136160255091544,-1.5435224233696785,-4.706529006377288,2012,1976
22798,54.8831,23.8331,"KAUNAS, LH",LH000026629,1.3177106039736894,1.6733113383367753,1.2400435180618226,2009,1901
22799,27.74111,-98.02472,"ALICE INTERNATIONAL AIRPORT, TX US",USW00012932,0.5692454177576778,0.22526382607315648,0.9172577957629121,2019,1948
22800,47.2,-122.33333,"PUYALLUP 2 W EXPERIMENTAL STATION, WA US",USC00456803,1.1133923749763215,1.0281719210008387,1.0903936117081119,1994,1914
22801,-37.2614,150.0497,"GREEN CAPE LIGHTHOUSE, AS",ASN00069055,3.163774091475694,2.1635897435897418,4.16913036640981,2018,1905
22802,36.3158,-119.637,"HANFORD 1 S, CA US",USC00043747,0.6568305773271811,-0.788655828589049,2.2270881422032045,2019,1902
22803,20.8333,-99.7833,"SAN JUAN CFE, MX",MXN00022059,,,,1990,1984
22804,-24.017,21.883000000000003,"TSHANE, BC",BC000068226,,1.5713253486895413,,1992,1959
22805,42.18,-114.29,"MAGIC MOUNTAIN, ID US",USS0014G02S,7.740649781039174,8.189661584232061,7.5563380281690105,2019,1981
22806,-32.7244,150.22899999999998,"NULLO MOUNTAIN AWS, AS",ASN00062100,,,,2018,1994
22807,40.55,-110.35,"LAKEFORK NUMBER 3, UT US",USS0010J12S,,,,2019,2010
22808,41.6725,-75.0641,"MILANVILLE, PA US",USC00365738,,,,2019,1949
22809,40.7578,-107.8533,"GREAT DIVIDE COLORADO, CO US",USR0000CGRE,2.2264707878129872,2.458709370971028,2.0009160616136255,2019,1992
22810,52.05,-114.2167,"DICKSON DAM, AB CA",CA003022078,,,,2007,1985
22811,39.7888,-98.2038,"MANKATO, KS US",USC00144982,-1.6144272414994776,-1.2893727446196295,-1.6208198814629209,2014,1893
22812,54.0333,-132.0667,"MASSET CFS, BC CA",CA0010549BN,,,,1979,1972
22813,45.85,-110.58333,"CLYDE PARK 2 SE, MT US",USC00241842,,,,1958,1911
22814,46.7167,-71.2167,"ST JEAN CHRYSOSTOME, QC CA",CA007027391,,,,1984,1969
22815,41.3939,-84.1144,"NAPOLEON, OH US",USC00335669,-0.657221570666725,-1.4852000655952766,0.28349759185429746,2008,1963
22816,38.08444,-88.5425,"MCLEANSBORO, IL US",USC00115515,-1.105738045393329,-0.9496916589871631,-1.2613718803731506,2000,1896
22817,20.2,-89.2833,"E.T.A. 169 SAN DIEGO, MX",MXN00031025,,,,1979,1961
22818,69.6167,-140.2,"KOMAKUK BEACH, YT CA",CA002100682,,,,2017,1995
22819,55.1,38.7,"KOLOMNA, RS",RSM00027625,4.291924443485861,4.182111910706418,4.356292927648372,2013,1959
22820,23.9,-106.9,"LA CRUZ, MX",MXN00025050,4.495964156235036,11.088463643204049,-2.102922566523018,2012,1969
22821,33.0097,-83.7397,"BRENDER GEORGIA, GA US",USR0000GBRE,,,,2019,2004
22822,47.2,-122.25,"SUMNER, WA US",USC00458190,,,,1919,1908
22823,19.8333,-99.4,"PRESA TAXHIMAY, MX",MXN00015193,-2.4559566975803646,0.387743183878392,-5.254843214993694,2010,1952
22824,-24.8642,151.1247,"MONTO TOWNSHIP, AS",ASN00039104,2.0219740897074496,1.43034301744585,1.7887128389415223,2018,1930
22825,47.28556,-68.31333000000001,"FRENCHVILLE NORTHERN AROOSTOOK AIRPORT, ME US",USW00004836,3.0024828564672497,3.447032395365335,2.5360605344052973,2019,1997
22826,26.8833,-108.35,"HUITES, MX",MXN00025044,0.8924827758703032,6.295483001570383,-4.6172264035107675,2004,1961
22827,32.141,-91.7088,"WINNSBORO 2 SE, LA US",USC00169804,,,,2017,2006
22828,36.7663,-106.5536,"TIERRA AMARILLA 4 N, NM US",USC00298845,-0.8771863085816897,0.1003713442108546,-1.8539052049100626,2009,1928
22829,-33.83,117.15899999999999,"KOJONUP, AS",ASN00010582,,,,2018,1907
22830,40.01667,-91.16667,"COATSBURG, IL US",USC00111767,,,,1912,1897
22831,35.16667,-79.43333,"SOUTHERN PINES 2 W, NC US",USC00318089,-1.2282980543083168,-0.27620989467833673,-1.7764639561587123,1963,1893
22832,35.94611,-112.15472,"GRAND CANYON NATIONAL PARK AIRPORT, AZ US",USW00003195,,,,2019,1998
